question_id,split,question_type,scenario,answer_changed,numeric_changed,entity_rank_or_direction_changed,interpretation_changed,changed_fields,historical_gold,scenario_answer
q_0043,dev,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 22416.49, ""country_b_net_revenue"": 18783.23, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 3633.26, ""currency"": ""GBP""}","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 22416.49, ""country_b_net_revenue"": 18783.23, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 3633.26, ""currency"": ""GBP""}"
q_0044,test,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 2976.56, ""country_b_net_revenue"": 7570.5, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 4593.94, ""currency"": ""GBP""}","{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 2976.56, ""country_b_net_revenue"": 7570.5, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 4593.94, ""currency"": ""GBP""}"
q_0045,train,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 29185.88, ""country_b_net_revenue"": 17916.31, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 11269.57, ""currency"": ""GBP""}","{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 29185.88, ""country_b_net_revenue"": 17916.31, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 11269.57, ""currency"": ""GBP""}"
q_0046,train,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26843.09, ""country_b_net_revenue"": 20090.25, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 6752.84, ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26843.09, ""country_b_net_revenue"": 20090.25, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 6752.84, ""currency"": ""GBP""}"
q_0047,train,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26.02, ""country_b_net_revenue"": 42689.65, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 42663.63, ""currency"": ""GBP""}","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26.02, ""country_b_net_revenue"": 42689.65, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 42663.63, ""currency"": ""GBP""}"
q_0048,dev,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 39655.81, ""country_b_net_revenue"": 12147.92, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 27507.89, ""currency"": ""GBP""}","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 39655.81, ""country_b_net_revenue"": 12147.92, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 27507.89, ""currency"": ""GBP""}"
q_0049,test,country_comparison_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26937.26, ""country_b_net_revenue"": 42476.2, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 15538.94, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26937.26, ""country_b_net_revenue"": 42476.2, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 15538.94, ""currency"": ""GBP""}"
q_0050,train,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-01"", ""current_month"": ""2011-02"", ""previous_month_label"": ""January 2011"", ""current_month_label"": ""February 2011"", ""previous_net_revenue"": 558448.56, ""current_net_revenue"": 497026.41, ""absolute_change"": -61422.15, ""percent_change"": -11.0, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-01"", ""current_month"": ""2011-02"", ""previous_month_label"": ""January 2011"", ""current_month_label"": ""February 2011"", ""previous_net_revenue"": 558448.56, ""current_net_revenue"": 497026.41, ""absolute_change"": -61422.15, ""percent_change"": -11.0, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0051,train,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-02"", ""current_month"": ""2011-03"", ""previous_month_label"": ""February 2011"", ""current_month_label"": ""March 2011"", ""previous_net_revenue"": 497026.41, ""current_net_revenue"": 682013.98, ""absolute_change"": 184987.57, ""percent_change"": 37.22, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-02"", ""current_month"": ""2011-03"", ""previous_month_label"": ""February 2011"", ""current_month_label"": ""March 2011"", ""previous_net_revenue"": 497026.41, ""current_net_revenue"": 682013.98, ""absolute_change"": 184987.57, ""percent_change"": 37.22, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0052,train,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-03"", ""current_month"": ""2011-04"", ""previous_month_label"": ""March 2011"", ""current_month_label"": ""April 2011"", ""previous_net_revenue"": 682013.98, ""current_net_revenue"": 492367.84, ""absolute_change"": -189646.14, ""percent_change"": -27.81, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-03"", ""current_month"": ""2011-04"", ""previous_month_label"": ""March 2011"", ""current_month_label"": ""April 2011"", ""previous_net_revenue"": 682013.98, ""current_net_revenue"": 492367.84, ""absolute_change"": -189646.14, ""percent_change"": -27.81, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0053,dev,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-04"", ""current_month"": ""2011-05"", ""previous_month_label"": ""April 2011"", ""current_month_label"": ""May 2011"", ""previous_net_revenue"": 492367.84, ""current_net_revenue"": 722094.1, ""absolute_change"": 229726.26, ""percent_change"": 46.66, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-04"", ""current_month"": ""2011-05"", ""previous_month_label"": ""April 2011"", ""current_month_label"": ""May 2011"", ""previous_net_revenue"": 492367.84, ""current_net_revenue"": 722094.1, ""absolute_change"": 229726.26, ""percent_change"": 46.66, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0054,test,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-05"", ""current_month"": ""2011-06"", ""previous_month_label"": ""May 2011"", ""current_month_label"": ""June 2011"", ""previous_net_revenue"": 722094.1, ""current_net_revenue"": 689977.23, ""absolute_change"": -32116.87, ""percent_change"": -4.45, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-05"", ""current_month"": ""2011-06"", ""previous_month_label"": ""May 2011"", ""current_month_label"": ""June 2011"", ""previous_net_revenue"": 722094.1, ""current_net_revenue"": 689977.23, ""absolute_change"": -32116.87, ""percent_change"": -4.45, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0055,train,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-06"", ""current_month"": ""2011-07"", ""previous_month_label"": ""June 2011"", ""current_month_label"": ""July 2011"", ""previous_net_revenue"": 689977.23, ""current_net_revenue"": 680156.99, ""absolute_change"": -9820.24, ""percent_change"": -1.42, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-06"", ""current_month"": ""2011-07"", ""previous_month_label"": ""June 2011"", ""current_month_label"": ""July 2011"", ""previous_net_revenue"": 689977.23, ""current_net_revenue"": 680156.99, ""absolute_change"": -9820.24, ""percent_change"": -1.42, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0056,train,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-07"", ""current_month"": ""2011-08"", ""previous_month_label"": ""July 2011"", ""current_month_label"": ""August 2011"", ""previous_net_revenue"": 680156.99, ""current_net_revenue"": 703510.58, ""absolute_change"": 23353.59, ""percent_change"": 3.43, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-07"", ""current_month"": ""2011-08"", ""previous_month_label"": ""July 2011"", ""current_month_label"": ""August 2011"", ""previous_net_revenue"": 680156.99, ""current_net_revenue"": 703510.58, ""absolute_change"": 23353.59, ""percent_change"": 3.43, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0057,train,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-08"", ""current_month"": ""2011-09"", ""previous_month_label"": ""August 2011"", ""current_month_label"": ""September 2011"", ""previous_net_revenue"": 703510.58, ""current_net_revenue"": 1017596.68, ""absolute_change"": 314086.1, ""percent_change"": 44.65, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-08"", ""current_month"": ""2011-09"", ""previous_month_label"": ""August 2011"", ""current_month_label"": ""September 2011"", ""previous_net_revenue"": 703510.58, ""current_net_revenue"": 1017596.68, ""absolute_change"": 314086.1, ""percent_change"": 44.65, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0058,dev,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-09"", ""current_month"": ""2011-10"", ""previous_month_label"": ""September 2011"", ""current_month_label"": ""October 2011"", ""previous_net_revenue"": 1017596.68, ""current_net_revenue"": 1069368.23, ""absolute_change"": 51771.55, ""percent_change"": 5.09, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-09"", ""current_month"": ""2011-10"", ""previous_month_label"": ""September 2011"", ""current_month_label"": ""October 2011"", ""previous_net_revenue"": 1017596.68, ""current_net_revenue"": 1069368.23, ""absolute_change"": 51771.55, ""percent_change"": 5.09, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0059,test,monthly_revenue_change,exclude_documented_candidate_pairs,False,False,False,False,[],"{""previous_month"": ""2011-10"", ""current_month"": ""2011-11"", ""previous_month_label"": ""October 2011"", ""current_month_label"": ""November 2011"", ""previous_net_revenue"": 1069368.23, ""current_net_revenue"": 1456145.8, ""absolute_change"": 386777.57, ""percent_change"": 36.17, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-10"", ""current_month"": ""2011-11"", ""previous_month_label"": ""October 2011"", ""current_month_label"": ""November 2011"", ""previous_net_revenue"": 1069368.23, ""current_net_revenue"": 1456145.8, ""absolute_change"": 386777.57, ""percent_change"": 36.17, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0060,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2010-12"", ""month_label"": ""December 2010"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 26722.16}, {""rank"": 2, ""stock_code"": ""84029E"", ""description"": ""RED WOOLLY HOTTIE WHITE HEART."", ""merchandise_net_revenue"": 9291.73}, {""rank"": 3, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 9187.45}], ""currency"": ""GBP""}","{""year_month"": ""2010-12"", ""month_label"": ""December 2010"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 26722.16}, {""rank"": 2, ""stock_code"": ""84029E"", ""description"": ""RED WOOLLY HOTTIE WHITE HEART."", ""merchandise_net_revenue"": 9291.73}, {""rank"": 3, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 9187.45}], ""currency"": ""GBP""}"
q_0061,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 15174.26}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 11742.5}, {""rank"": 3, ""stock_code"": ""21108"", ""description"": ""FAIRY CAKE FLANNEL ASSORTED COLOUR"", ""merchandise_net_revenue"": 6870.41}], ""currency"": ""GBP""}","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 15174.26}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 11742.5}, {""rank"": 3, ""stock_code"": ""21108"", ""description"": ""FAIRY CAKE FLANNEL ASSORTED COLOUR"", ""merchandise_net_revenue"": 6870.41}], ""currency"": ""GBP""}"
q_0062,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 10491.54}, {""rank"": 2, ""stock_code"": ""21623"", ""description"": ""VINTAGE UNION JACK MEMOBOARD"", ""merchandise_net_revenue"": 6810.39}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 5613.64}], ""currency"": ""GBP""}","{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 10491.54}, {""rank"": 2, ""stock_code"": ""21623"", ""description"": ""VINTAGE UNION JACK MEMOBOARD"", ""merchandise_net_revenue"": 6810.39}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 5613.64}], ""currency"": ""GBP""}"
q_0063,dev,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 16817.85}, {""rank"": 2, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10116.43}, {""rank"": 3, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 9098.27}], ""currency"": ""GBP""}","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 16817.85}, {""rank"": 2, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10116.43}, {""rank"": 3, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 9098.27}], ""currency"": ""GBP""}"
q_0064,test,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 14280.9}, {""rank"": 2, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 10323.87}, {""rank"": 3, ""stock_code"": ""22084"", ""description"": ""PAPER CHAIN KIT EMPIRE"", ""merchandise_net_revenue"": 6619.51}], ""currency"": ""GBP""}","{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 14280.9}, {""rank"": 2, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 10323.87}, {""rank"": 3, ""stock_code"": ""22084"", ""description"": ""PAPER CHAIN KIT EMPIRE"", ""merchandise_net_revenue"": 6619.51}], ""currency"": ""GBP""}"
q_0065,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 19093.3}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 12217.27}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 11172.17}], ""currency"": ""GBP""}","{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 19093.3}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 12217.27}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 11172.17}], ""currency"": ""GBP""}"
q_0066,train,top3_products_month,exclude_documented_candidate_pairs,True,True,True,False,"[{""field"": ""top_products[0].stock_code"", ""old"": ""22502"", ""new"": ""47566"", ""kind"": ""categorical""}, {""field"": ""top_products[0].description"", ""old"": ""PICNIC BASKET WICKER 60 PIECES"", ""new"": ""PARTY BUNTING"", ""kind"": ""categorical""}, {""field"": ""top_products[0].merchandise_net_revenue"", ""old"": 39619.5, ""new"": 12452.17, ""kind"": ""numeric""}, {""field"": ""top_products[1].stock_code"", ""old"": ""47566"", ""new"": ""22423"", ""kind"": ""categorical""}, {""field"": ""top_products[1].description"", ""old"": ""PARTY BUNTING"", ""new"": ""REGENCY CAKESTAND 3 TIER"", ""kind"": ""categorical""}, {""field"": ""top_products[1].merchandise_net_revenue"", ""old"": 12452.17, ""new"": 9453.64, ""kind"": ""numeric""}, {""field"": ""top_products[2].stock_code"", ""old"": ""22423"", ""new"": ""23173"", ""kind"": ""categorical""}, {""field"": ""top_products[2].description"", ""old"": ""REGENCY CAKESTAND 3 TIER"", ""new"": ""REGENCY TEAPOT ROSES"", ""kind"": ""categorical""}, {""field"": ""top_products[2].merchandise_net_revenue"", ""old"": 9453.64, ""new"": 7353.69, ""kind"": ""numeric""}]","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22502"", ""description"": ""PICNIC BASKET WICKER 60 PIECES"", ""merchandise_net_revenue"": 39619.5}, {""rank"": 2, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 12452.17}, {""rank"": 3, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9453.64}], ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 12452.17}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9453.64}, {""rank"": 3, ""stock_code"": ""23173"", ""description"": ""REGENCY TEAPOT ROSES"", ""merchandise_net_revenue"": 7353.69}], ""currency"": ""GBP""}"
q_0067,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 14576.5}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 13726.56}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 8474.61}], ""currency"": ""GBP""}","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 14576.5}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 13726.56}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 8474.61}], ""currency"": ""GBP""}"
q_0068,dev,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10441.77}, {""rank"": 2, ""stock_code"": ""84879"", ""description"": ""ASSORTED COLOUR BIRD ORNAMENT"", ""merchandise_net_revenue"": 9867.04}, {""rank"": 3, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 9655.25}], ""currency"": ""GBP""}","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10441.77}, {""rank"": 2, ""stock_code"": ""84879"", ""description"": ""ASSORTED COLOUR BIRD ORNAMENT"", ""merchandise_net_revenue"": 9867.04}, {""rank"": 3, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 9655.25}], ""currency"": ""GBP""}"
q_0069,test,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""23243"", ""description"": ""SET OF TEA COFFEE SUGAR TINS PANTRY"", ""merchandise_net_revenue"": 9971.51}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9315.03}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 8630.45}], ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""23243"", ""description"": ""SET OF TEA COFFEE SUGAR TINS PANTRY"", ""merchandise_net_revenue"": 9971.51}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9315.03}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 8630.45}], ""currency"": ""GBP""}"
q_0070,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 12635.34}, {""rank"": 2, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 12249.71}, {""rank"": 3, ""stock_code"": ""23284"", ""description"": ""DOORMAT KEEP CALM AND COME IN"", ""merchandise_net_revenue"": 10103.7}], ""currency"": ""GBP""}","{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 12635.34}, {""rank"": 2, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 12249.71}, {""rank"": 3, ""stock_code"": ""23284"", ""description"": ""DOORMAT KEEP CALM AND COME IN"", ""merchandise_net_revenue"": 10103.7}], ""currency"": ""GBP""}"
q_0071,train,top3_products_month,exclude_documented_candidate_pairs,False,False,False,False,[],"{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 34343.77}, {""rank"": 2, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 28853.54}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 14113.9}], ""currency"": ""GBP""}","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 34343.77}, {""rank"": 2, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 28853.54}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 14113.9}], ""currency"": ""GBP""}"
